date,hour,count,casual,reg,season,holiday,weekday,workingday,weathersit,temp,hum
2011-01-26,2:00h,10,3,7,1,0,Thursday,1,3,0.22,0.69
2011-12-31,4:00h,10,1,9,1,0,Sunday,0,1,0.38,0.71
2011-12-30,5:00h,10,0,10,1,0,Saturday,1,1,0.22,0.75
2012-11-10,5:00h,10,1,9,4,0,Sunday,0,1,0.28,0.87
2011-12-29,5:00h,10,0,10,1,0,Friday,1,1,0.2,0.55
2012-06-26,4:00h,10,1,9,3,0,Wednesday,1,1,0.54,0.45
2012-12-12,3:00h,10,3,7,4,0,Thursday,1,1,0.26,0.6
2011-12-28,12:00h,10,0,10,1,0,Thursday,1,1,0.32,0.87
2011-12-24,6:00h,10,0,10,1,0,Sunday,0,2,0.3,0.75
2011-03-26,6:00h,10,2,8,2,0,Sunday,0,1,0.18,0.55
2011-01-15,7:00h,10,1,9,1,0,Sunday,0,1,0.14,0.63
2011-04-25,1:00h,10,2,8,2,0,Tuesday,1,1,0.54,1.0
2012-03-23,3:00h,10,4,6,2,0,Saturday,1,1,0.52,0.88
2011-04-25,2:00h,10,1,9,2,0,Tuesday,1,1,0.54,1.0
2011-04-25,3:00h,10,2,8,2,0,Tuesday,1,2,0.5,1.0
2011-12-26,1:00h,10,3,7,1,1,Tuesday,0,1,0.28,0.56
2011-02-08,12:00h,10,4,6,1,0,Wednesday,1,2,0.28,0.87
2011-04-29,2:00h,10,2,8,2,0,Saturday,1,1,0.46,0.63
2011-12-24,7:00h,10,0,10,1,0,Sunday,0,1,0.3,0.7
2011-03-06,22:00h,10,0,10,1,0,Monday,0,2,0.22,1.0
2011-03-13,7:00h,10,2,8,1,0,Monday,0,1,0.36,0.62
2012-09-21,4:00h,10,1,9,3,0,Saturday,1,1,0.5,0.77
2012-06-13,4:00h,10,1,9,2,0,Thursday,1,1,0.6,0.83
2011-07-27,1:00h,10,1,9,3,0,Thursday,1,1,0.78,0.49
2011-11-15,1:00h,10,5,5,4,0,Wednesday,1,1,0.56,0.6
2012-02-29,11:00h,10,1,9,1,0,Thursday,1,3,0.3,0.87
2012-09-11,1:00h,10,0,10,3,0,Wednesday,1,1,0.5,0.63
2012-12-26,23:00h,10,2,8,1,0,Thursday,1,3,0.26,0.87
2011-07-16,5:00h,10,4,6,3,0,Sunday,0,1,0.58,0.78
2011-07-11,1:00h,10,5,5,3,0,Tuesday,1,1,0.7,0.61
2011-02-26,5:00h,10,1,9,1,0,Sunday,0,2,0.22,0.64
2012-09-19,4:00h,10,0,10,3,0,Thursday,1,2,0.52,0.68
2011-08-06,4:00h,10,5,5,3,0,Sunday,0,2,0.66,0.83
2011-11-09,1:00h,10,0,10,4,0,Thursday,1,1,0.34,0.87
2011-10-30,6:00h,10,2,8,4,0,Monday,0,1,0.24,0.75
2012-10-02,4:00h,10,2,8,4,0,Wednesday,1,2,0.56,0.83
2011-07-17,4:00h,10,4,6,3,0,Monday,0,1,0.62,0.73
2011-08-14,5:00h,10,1,9,3,0,Monday,0,2,0.64,0.94
2012-10-04,4:00h,10,0,10,4,0,Friday,1,2,0.64,0.89
2012-06-10,4:00h,10,1,9,2,0,Monday,0,1,0.62,0.78
2011-10-12,1:00h,10,2,8,4,0,Thursday,1,3,0.56,0.83
2012-09-04,3:00h,10,1,9,3,0,Wednesday,1,2,0.66,0.89
2012-02-29,10:00h,10,0,10,1,0,Thursday,1,3,0.3,0.81
2011-07-11,3:00h,10,2,8,3,0,Tuesday,1,1,0.68,0.65
2012-09-28,2:00h,10,1,9,4,0,Saturday,1,3,0.6,0.88
2011-10-28,4:00h,10,5,5,4,0,Saturday,1,1,0.3,0.65
2012-06-08,4:00h,10,1,9,2,0,Saturday,1,1,0.52,0.63
2012-06-19,4:00h,10,1,9,2,0,Wednesday,1,2,0.6,0.78
2012-05-26,5:00h,10,0,10,2,0,Sunday,0,1,0.62,0.83
2012-09-26,3:00h,10,4,6,4,0,Thursday,1,2,0.58,0.64
2011-07-14,2:00h,10,3,7,3,0,Friday,1,1,0.64,0.57
2011-07-30,4:00h,10,4,6,3,0,Sunday,0,1,0.72,0.66
2012-09-23,4:00h,10,1,9,4,0,Monday,0,1,0.46,0.55
2011-08-15,1:00h,10,1,9,3,0,Tuesday,1,2,0.6,0.88
2012-11-26,4:00h,10,0,10,4,0,Tuesday,1,1,0.22,0.69
2012-03-10,5:00h,10,3,7,1,0,Sunday,0,1,0.22,0.42
2011-07-15,4:00h,10,2,8,3,0,Saturday,1,1,0.6,0.73
2011-10-16,6:00h,10,3,7,4,0,Monday,0,1,0.38,0.66
2011-08-08,4:00h,10,2,8,3,0,Tuesday,1,1,0.66,0.89
2012-12-26,12:00h,10,0,10,1,0,Thursday,1,3,0.22,0.87
2011-08-30,2:00h,10,2,8,3,0,Wednesday,1,1,0.54,0.73
2012-11-26,1:00h,10,1,9,4,0,Tuesday,1,1,0.2,0.69
2012-09-30,5:00h,10,1,9,4,0,Monday,0,1,0.44,0.72
2011-09-27,1:00h,10,4,6,4,0,Wednesday,1,1,0.62,0.94
2011-11-04,2:00h,10,2,8,4,0,Saturday,1,2,0.4,0.76
2011-02-25,1:00h,10,1,9,1,0,Saturday,1,2,0.32,1.0
2011-10-06,2:00h,10,2,8,4,0,Friday,1,1,0.46,0.67
2011-11-16,2:00h,10,4,6,4,0,Thursday,1,2,0.46,0.94
2011-09-22,2:00h,10,2,8,3,0,Friday,1,2,0.6,0.94
2012-10-01,4:00h,10,0,10,4,0,Tuesday,1,1,0.42,0.82
2011-06-14,2:00h,10,2,8,2,0,Wednesday,1,1,0.6,0.49
2011-09-13,1:00h,10,4,6,3,0,Wednesday,1,1,0.58,0.83
2012-08-20,1:00h,10,0,10,3,0,Tuesday,1,1,0.6,0.83
2011-08-13,4:00h,10,5,5,3,0,Sunday,0,2,0.64,0.73
2011-06-13,2:00h,10,2,8,2,0,Tuesday,1,1,0.62,0.73
2011-11-26,6:00h,10,2,8,4,0,Sunday,0,2,0.3,0.75
2011-02-12,3:00h,10,3,7,1,0,Sunday,0,1,0.12,0.8
2012-12-26,11:00h,10,0,10,1,0,Thursday,1,3,0.2,0.86
2011-08-02,4:00h,10,0,10,3,0,Wednesday,1,1,0.66,0.74
2012-08-29,4:00h,10,2,8,3,0,Thursday,1,1,0.6,0.73
2012-10-07,5:00h,10,2,8,4,0,Monday,0,2,0.44,0.54
2012-10-06,5:00h,10,2,8,4,0,Sunday,0,1,0.54,0.83
2012-06-06,4:00h,10,3,7,2,0,Thursday,1,1,0.46,0.82
2012-02-28,12:00h,10,0,10,1,0,Wednesday,1,1,0.42,0.54
2011-10-08,4:00h,10,3,7,4,0,Sunday,0,1,0.42,0.94
2011-09-19,1:00h,10,3,7,3,0,Tuesday,1,2,0.52,0.72
2012-07-12,3:00h,10,0,10,3,0,Friday,1,1,0.64,0.69
2011-11-02,1:00h,10,2,8,4,0,Thursday,1,1,0.3,0.87
2011-07-18,2:00h,10,2,8,3,0,Tuesday,1,1,0.66,0.83
2011-09-27,3:00h,10,5,5,4,0,Wednesday,1,2,0.62,0.94
2011-11-25,2:00h,10,4,6,4,0,Saturday,1,1,0.28,0.81
2011-09-16,2:00h,10,3,7,3,0,Saturday,1,1,0.4,0.71
2011-10-07,3:00h,10,1,9,4,0,Saturday,1,1,0.4,0.87
2011-11-18,2:00h,10,2,8,4,0,Saturday,1,1,0.24,0.44
2012-10-11,4:00h,10,0,10,4,0,Friday,1,1,0.4,0.5
2011-09-07,11:00h,10,1,9,3,0,Thursday,1,3,0.6,0.94
2011-11-18,1:00h,10,0,10,4,0,Saturday,1,1,0.26,0.44
2012-10-08,3:00h,10,2,8,4,1,Tuesday,0,1,0.34,0.81
2012-05-25,4:00h,9,3,6,2,0,Saturday,1,2,0.62,0.88
2012-05-08,1:00h,9,6,3,2,0,Wednesday,1,2,0.52,0.59
2012-01-04,12:00h,9,0,9,1,0,Thursday,1,1,0.08,0.42
2012-09-25,4:00h,9,2,7,4,0,Wednesday,1,1,0.42,0.71
2012-12-05,2:00h,9,2,7,4,0,Thursday,1,1,0.46,0.67
2011-05-18,3:00h,9,6,3,2,0,Thursday,1,3,0.52,0.94
2011-05-18,5:00h,9,0,9,2,0,Thursday,1,1,0.52,1.0
2012-03-29,4:00h,9,1,8,2,0,Friday,1,1,0.52,0.36
2011-02-25,12:00h,9,1,8,1,0,Saturday,1,3,0.32,0.93
2011-12-12,1:00h,9,0,9,4,0,Tuesday,1,1,0.2,0.69
2011-04-14,4:00h,9,1,8,2,0,Friday,1,1,0.34,0.76
2012-12-21,1:00h,9,2,7,1,0,Saturday,1,3,0.44,0.88
2011-01-28,12:00h,9,0,9,1,0,Saturday,1,2,0.2,0.75
2012-11-16,2:00h,9,0,9,4,0,Saturday,1,2,0.3,0.7
2011-08-11,3:00h,9,2,7,3,0,Friday,1,1,0.64,0.57
2012-12-16,5:00h,9,0,9,4,0,Monday,0,2,0.34,0.87
2011-08-12,3:00h,9,0,9,3,0,Saturday,1,1,0.62,0.53
2012-12-26,12:00h,9,1,8,1,0,Thursday,1,2,0.28,0.65
2012-09-11,4:00h,9,1,8,3,0,Wednesday,1,1,0.48,0.72
2012-12-23,6:00h,9,4,5,1,0,Monday,0,1,0.16,0.64
2012-08-13,2:00h,9,1,8,3,0,Tuesday,1,1,0.64,0.69
2011-09-28,2:00h,9,0,9,4,0,Thursday,1,1,0.6,0.88
2012-02-11,6:00h,9,1,8,1,0,Sunday,0,3,0.22,0.93
2012-11-13,4:00h,9,0,9,4,0,Wednesday,1,2,0.36,0.81
2011-05-06,3:00h,9,3,6,2,0,Saturday,1,1,0.36,0.71
2011-02-16,1:00h,9,0,9,1,0,Thursday,1,1,0.2,0.44
2012-08-07,4:00h,9,2,7,3,0,Wednesday,1,1,0.68,0.83
2011-03-20,5:00h,9,3,6,1,0,Monday,0,1,0.26,0.6
2012-12-31,5:00h,9,0,9,1,0,Tuesday,1,1,0.16,0.64
2012-08-10,3:00h,9,3,6,3,0,Saturday,1,2,0.72,0.79
2011-12-23,12:00h,9,2,7,1,0,Saturday,1,3,0.4,0.87
2011-05-04,5:00h,9,1,8,2,0,Thursday,1,3,0.36,0.87
2012-01-30,1:00h,9,0,9,1,0,Tuesday,1,1,0.26,0.6
2012-02-11,3:00h,9,0,9,1,0,Sunday,0,3,0.24,0.87
2012-05-28,5:00h,9,4,5,2,1,Tuesday,0,1,0.6,0.78
2011-07-20,2:00h,9,2,7,3,0,Thursday,1,1,0.7,0.84
2011-04-28,4:00h,9,4,5,2,0,Friday,1,2,0.62,0.83
2011-07-23,4:00h,9,5,4,3,0,Sunday,0,1,0.76,0.66
2012-07-20,4:00h,9,3,6,3,0,Saturday,1,2,0.66,0.89
2012-08-29,3:00h,9,0,9,3,0,Thursday,1,1,0.62,0.73
2012-07-15,5:00h,9,2,7,3,0,Monday,0,1,0.68,0.89
2012-10-27,5:00h,9,2,7,4,0,Sunday,0,2,0.5,0.82
2011-11-06,3:00h,9,5,4,4,0,Monday,0,1,0.24,0.87
2012-06-18,4:00h,9,0,9,2,0,Tuesday,1,2,0.54,0.77
2012-12-28,1:00h,9,0,9,1,0,Saturday,1,1,0.24,0.6
2011-09-11,4:00h,9,3,6,3,0,Monday,0,1,0.6,0.83
2012-02-02,2:00h,9,2,7,1,0,Friday,1,2,0.42,0.67
2012-03-12,2:00h,9,4,5,1,0,Tuesday,1,1,0.38,0.54
2012-05-07,1:00h,9,1,8,2,0,Tuesday,1,2,0.52,0.77
2012-06-18,2:00h,9,3,6,2,0,Tuesday,1,1,0.54,0.77
2011-12-17,4:00h,9,0,9,4,0,Sunday,0,1,0.24,0.65
2011-12-17,5:00h,9,2,7,4,0,Sunday,0,2,0.26,0.6
2011-07-12,2:00h,9,2,7,3,0,Wednesday,1,1,0.7,0.79
2011-03-09,12:00h,9,0,9,1,0,Thursday,1,1,0.26,0.65
2011-01-02,2:00h,9,1,8,1,0,Monday,0,2,0.42,1.0
2012-10-03,2:00h,9,2,7,4,0,Thursday,1,2,0.62,0.94
2012-05-05,4:00h,9,0,9,2,0,Sunday,0,1,0.56,0.88
2012-01-07,5:00h,9,2,7,1,0,Sunday,0,1,0.26,0.75
2012-02-18,6:00h,9,1,8,1,0,Sunday,0,1,0.24,0.7
2011-12-28,5:00h,9,0,9,1,0,Thursday,1,1,0.32,0.57
2011-04-22,2:00h,9,2,7,2,0,Saturday,1,1,0.36,0.53
2012-06-26,3:00h,9,2,7,3,0,Wednesday,1,1,0.54,0.45
2012-06-26,2:00h,9,2,7,3,0,Wednesday,1,1,0.56,0.43
2012-06-14,2:00h,9,1,8,2,0,Friday,1,2,0.62,0.53
2011-04-20,4:00h,9,5,4,2,0,Thursday,1,1,0.4,1.0
2012-08-02,4:00h,9,0,9,3,0,Friday,1,1,0.66,0.83
2011-05-23,1:00h,9,4,5,2,0,Tuesday,1,1,0.56,0.88
2012-01-11,23:00h,9,0,9,1,0,Thursday,1,3,0.34,0.87
2011-03-26,3:00h,9,2,7,2,0,Sunday,0,1,0.2,0.47
2011-12-01,2:00h,9,1,8,4,0,Friday,1,1,0.26,0.56
2012-04-10,1:00h,9,0,9,2,0,Wednesday,1,1,0.42,0.5
2011-01-25,5:00h,9,0,9,1,0,Wednesday,1,1,0.14,0.74
2012-02-23,2:00h,9,5,4,1,0,Friday,1,2,0.44,0.62
2012-12-06,2:00h,9,0,9,4,0,Friday,1,1,0.24,0.52
2012-02-13,12:00h,9,0,9,1,0,Tuesday,1,1,0.14,0.46
2012-01-24,1:00h,9,2,7,1,0,Wednesday,1,2,0.32,0.93
2011-06-21,4:00h,9,2,7,3,0,Wednesday,1,2,0.6,0.88
2012-09-07,3:00h,9,0,9,3,0,Saturday,1,1,0.62,0.83
2011-04-08,1:00h,9,3,6,2,0,Saturday,1,2,0.34,0.76
2011-03-25,5:00h,9,0,9,2,0,Saturday,1,1,0.18,0.74
2011-06-24,4:00h,9,1,8,3,0,Saturday,1,1,0.66,0.83
2011-11-20,6:00h,9,3,6,4,0,Monday,0,2,0.42,0.67
2011-04-08,5:00h,9,1,8,2,0,Saturday,1,2,0.32,0.87
2012-09-05,2:00h,9,0,9,3,0,Thursday,1,1,0.7,0.84
2012-12-23,3:00h,9,0,9,1,0,Monday,0,1,0.2,0.51
2011-03-06,8:00h,9,1,8,1,0,Monday,0,2,0.4,1.0
2012-04-18,2:00h,9,1,8,2,0,Thursday,1,2,0.5,0.42
2012-08-17,4:00h,9,0,9,3,0,Saturday,1,1,0.64,0.73
2012-12-14,2:00h,9,3,6,4,0,Saturday,1,1,0.22,0.69
2012-07-12,2:00h,9,0,9,3,0,Friday,1,2,0.66,0.65
2012-12-12,2:00h,9,5,4,4,0,Thursday,1,1,0.28,0.56
2012-04-17,4:00h,9,3,6,2,0,Wednesday,1,1,0.66,0.44
2011-09-14,4:00h,9,1,8,3,0,Thursday,1,1,0.6,0.83
2011-12-03,3:00h,9,4,5,4,0,Sunday,0,1,0.24,0.7
2011-04-02,3:00h,9,1,8,2,0,Sunday,0,1,0.24,0.7
2011-01-02,22:00h,9,0,9,1,0,Monday,0,1,0.24,0.44
2012-11-07,4:00h,9,0,9,4,0,Thursday,1,2,0.28,0.52
2012-09-06,3:00h,9,0,9,3,0,Friday,1,1,0.7,0.84
2012-07-14,4:00h,9,3,6,3,0,Sunday,0,3,0.66,0.61
2011-10-04,1:00h,9,1,8,4,0,Wednesday,1,2,0.4,0.87
2011-08-18,4:00h,9,0,9,3,0,Friday,1,1,0.64,0.73
2012-12-06,4:00h,9,1,8,4,0,Friday,1,1,0.22,0.55
2012-08-18,5:00h,9,2,7,3,0,Sunday,0,1,0.6,0.78
2011-01-25,12:00h,9,3,6,1,0,Wednesday,1,2,0.16,0.69
2011-06-27,4:00h,9,1,8,3,0,Tuesday,1,2,0.6,0.83
2011-06-30,3:00h,9,2,7,3,0,Friday,1,1,0.6,0.6
2011-03-24,5:00h,9,1,8,2,0,Friday,1,2,0.28,0.93
2012-07-13,3:00h,9,2,7,3,0,Saturday,1,2,0.68,0.61
2012-11-03,5:00h,9,1,8,4,0,Sunday,0,2,0.32,0.49
2011-11-27,6:00h,9,0,9,4,0,Monday,0,1,0.38,0.82
2011-04-11,2:00h,9,7,2,2,0,Tuesday,1,1,0.46,0.94
2011-05-25,3:00h,9,0,9,2,0,Thursday,1,1,0.54,1.0
2012-05-11,4:00h,9,3,6,2,0,Saturday,1,1,0.42,0.5
2012-05-12,4:00h,9,3,6,2,0,Sunday,0,1,0.44,0.67
2011-03-06,23:00h,9,0,9,1,0,Monday,0,2,0.22,1.0
2012-02-05,4:00h,9,0,9,1,0,Monday,0,2,0.24,0.87
2012-11-09,3:00h,9,3,6,4,0,Saturday,1,1,0.32,0.53
2011-01-08,7:00h,9,1,8,1,0,Sunday,0,2,0.16,0.74
2012-04-12,1:00h,9,2,7,2,0,Friday,1,1,0.32,0.66
2011-02-05,5:00h,9,0,9,1,0,Sunday,0,3,0.2,1.0
2011-10-02,3:00h,9,4,5,4,0,Monday,0,3,0.34,0.87
2012-04-21,4:00h,9,0,9,2,0,Sunday,0,1,0.5,0.82
2012-09-13,2:00h,9,0,9,3,0,Friday,1,1,0.54,0.77
2011-06-15,2:00h,9,0,9,2,0,Thursday,1,1,0.52,0.63
2012-12-24,5:00h,9,0,9,1,0,Tuesday,1,1,0.18,0.8
2012-08-23,3:00h,9,3,6,3,0,Friday,1,1,0.62,0.83
2012-11-04,4:00h,9,2,7,4,0,Monday,0,1,0.26,0.65
2012-05-13,4:00h,9,2,7,2,0,Monday,0,2,0.54,0.68
2011-08-22,2:00h,8,2,6,3,0,Tuesday,1,2,0.7,0.65
2012-12-13,4:00h,8,0,8,4,0,Friday,1,2,0.26,0.56
2011-12-27,5:00h,8,0,8,1,0,Wednesday,1,2,0.3,0.64
2012-01-16,4:00h,8,2,6,1,1,Tuesday,0,1,0.12,0.58
2012-04-16,3:00h,8,3,5,2,1,Tuesday,0,1,0.58,0.68
2012-09-16,4:00h,8,2,6,3,0,Monday,0,1,0.5,0.72
2012-08-30,4:00h,8,4,4,3,0,Friday,1,1,0.62,0.73
2011-09-25,4:00h,8,3,5,4,0,Monday,0,3,0.6,0.94
2011-11-01,4:00h,8,1,7,4,0,Wednesday,1,1,0.34,0.81
2011-03-02,12:00h,8,3,5,1,0,Thursday,1,1,0.22,0.69
2012-11-22,5:00h,8,2,6,4,1,Friday,0,1,0.24,0.75
2012-10-25,3:00h,8,0,8,4,0,Friday,1,2,0.52,0.88
2012-01-15,6:00h,8,1,7,1,0,Monday,0,2,0.14,0.5
2011-08-21,5:00h,8,0,8,3,0,Monday,0,1,0.66,0.89
2012-12-13,2:00h,8,3,5,4,0,Friday,1,2,0.26,0.56
2012-07-30,2:00h,8,2,6,3,0,Tuesday,1,1,0.68,0.74
2011-01-29,3:00h,8,3,5,1,0,Sunday,0,1,0.2,0.64
2011-03-31,5:00h,8,0,8,2,0,Friday,1,3,0.24,0.93
2012-09-06,2:00h,8,1,7,3,0,Friday,1,1,0.72,0.79
2011-09-27,4:00h,8,5,3,4,0,Wednesday,1,3,0.62,0.94
2011-07-24,5:00h,8,5,3,3,0,Monday,0,1,0.78,0.66
2011-03-28,5:00h,8,0,8,2,0,Tuesday,1,1,0.18,0.43
2011-10-08,5:00h,8,1,7,4,0,Sunday,0,1,0.42,0.88
2011-03-19,3:00h,8,1,7,1,0,Sunday,0,2,0.54,0.39
2011-02-18,3:00h,8,2,6,1,0,Saturday,1,1,0.46,0.67
2012-04-30,2:00h,8,3,5,2,0,Tuesday,1,1,0.42,0.71
2012-06-06,3:00h,8,0,8,2,0,Thursday,1,1,0.46,0.82
2011-01-02,23:00h,8,0,8,1,0,Monday,0,1,0.22,0.47
2012-06-09,4:00h,8,2,6,2,0,Sunday,0,1,0.62,0.57
2011-08-28,8:00h,8,2,6,3,0,Monday,0,3,0.62,0.83
2011-09-26,2:00h,8,4,4,4,0,Tuesday,1,2,0.62,0.88
2012-09-07,4:00h,8,1,7,3,0,Saturday,1,1,0.62,0.88
2012-12-30,6:00h,8,1,7,1,0,Monday,0,2,0.24,0.52
2011-01-15,3:00h,8,1,7,1,0,Sunday,0,2,0.16,0.59
2012-12-04,2:00h,8,3,5,4,0,Wednesday,1,1,0.42,0.88
2011-08-26,4:00h,8,2,6,3,0,Saturday,1,1,0.62,0.88
2012-09-06,4:00h,8,0,8,3,0,Friday,1,2,0.7,0.84
2011-10-27,2:00h,8,3,5,4,0,Friday,1,3,0.46,0.94
2012-03-21,3:00h,8,1,7,2,0,Thursday,1,2,0.5,0.88
2011-10-22,4:00h,8,4,4,4,0,Sunday,0,1,0.38,0.66
2012-10-12,4:00h,8,0,8,4,0,Saturday,1,1,0.36,0.76
2011-01-17,2:00h,8,0,8,1,1,Tuesday,0,2,0.18,0.43
2011-03-03,5:00h,8,1,7,1,0,Friday,1,1,0.14,0.33
2012-01-24,2:00h,8,2,6,1,0,Wednesday,1,2,0.32,0.93
2012-01-27,3:00h,8,3,5,1,0,Saturday,1,2,0.42,0.94
2011-01-02,8:00h,8,0,8,1,0,Monday,0,3,0.4,0.71
2012-11-21,2:00h,8,2,6,4,0,Thursday,1,1,0.28,0.87
2012-06-16,4:00h,8,3,5,2,0,Sunday,0,1,0.54,0.68
2011-09-30,4:00h,8,2,6,4,0,Saturday,1,1,0.52,0.83
2012-12-11,1:00h,8,1,7,4,0,Wednesday,1,1,0.42,0.71
2011-10-14,4:00h,8,0,8,4,0,Saturday,1,1,0.56,0.94
2012-12-11,4:00h,8,0,8,4,0,Wednesday,1,2,0.34,0.76
2011-10-22,5:00h,8,1,7,4,0,Sunday,0,1,0.38,0.66
2012-04-06,3:00h,8,3,5,2,0,Saturday,1,1,0.34,0.53
2012-06-27,3:00h,8,1,7,3,0,Thursday,1,1,0.58,0.46
2011-10-01,4:00h,8,2,6,4,0,Sunday,0,1,0.44,0.58
2012-03-17,5:00h,8,5,3,1,0,Sunday,0,2,0.42,0.94
2012-01-06,1:00h,8,2,6,1,0,Saturday,1,1,0.22,0.75
2012-09-04,4:00h,8,0,8,3,0,Wednesday,1,2,0.66,0.89
2011-02-06,7:00h,8,0,8,1,0,Monday,0,1,0.24,0.65
2011-10-20,4:00h,8,2,6,4,0,Friday,1,1,0.5,0.82
2012-07-26,3:00h,8,0,8,3,0,Friday,1,1,0.66,0.69
2012-07-19,4:00h,8,0,8,3,0,Friday,1,1,0.72,0.7
2012-06-08,3:00h,8,0,8,2,0,Saturday,1,1,0.54,0.6
2012-06-05,2:00h,8,0,8,2,0,Wednesday,1,3,0.52,0.72
2012-09-24,2:00h,8,0,8,4,0,Tuesday,1,2,0.46,0.63
2011-02-05,4:00h,8,0,8,1,0,Sunday,0,3,0.22,0.93
2012-09-24,4:00h,8,0,8,4,0,Tuesday,1,1,0.44,0.67
2012-09-27,4:00h,8,2,6,4,0,Friday,1,1,0.56,0.94
2012-06-29,3:00h,8,3,5,3,0,Saturday,1,1,0.72,0.58
2011-10-03,4:00h,8,2,6,4,0,Tuesday,1,1,0.34,0.87
2012-01-01,4:00h,8,0,8,1,0,Monday,0,1,0.28,0.81
2011-10-29,3:00h,8,0,8,4,0,Sunday,0,3,0.3,0.81
2011-09-06,12:00h,8,1,7,3,0,Wednesday,1,3,0.54,0.94
2012-12-18,4:00h,8,3,5,4,0,Wednesday,1,1,0.42,0.82
2011-08-20,5:00h,8,0,8,3,0,Sunday,0,1,0.6,0.83
2012-11-06,1:00h,8,0,8,4,0,Wednesday,1,1,0.24,0.6
2011-08-19,4:00h,8,1,7,3,0,Saturday,1,1,0.64,0.83
2011-10-28,3:00h,8,4,4,4,0,Saturday,1,1,0.3,0.7
2012-03-19,2:00h,8,1,7,1,0,Tuesday,1,1,0.46,0.88
2011-07-31,5:00h,8,4,4,3,0,Monday,0,1,0.72,0.69
2012-05-31,3:00h,8,0,8,2,0,Friday,1,1,0.62,0.69
2012-06-04,4:00h,8,2,6,2,0,Tuesday,1,1,0.54,0.64
2012-07-27,4:00h,8,3,5,3,0,Saturday,1,1,0.7,0.79
2012-01-28,4:00h,8,0,8,1,0,Sunday,0,1,0.26,0.6
2011-09-05,4:00h,8,3,5,3,1,Tuesday,0,2,0.68,0.69
2011-09-02,3:00h,8,4,4,3,0,Saturday,1,2,0.6,0.83
2011-08-19,2:00h,8,0,8,3,0,Saturday,1,3,0.64,0.83
2012-07-31,2:00h,8,0,8,3,0,Wednesday,1,1,0.66,0.83
2011-01-26,6:00h,8,0,8,1,0,Thursday,1,3,0.2,0.86
2011-03-26,5:00h,8,0,8,2,0,Sunday,0,1,0.2,0.51
2011-01-22,7:00h,8,0,8,1,0,Sunday,0,1,0.02,0.44
2011-09-29,3:00h,8,0,8,4,0,Friday,1,2,0.6,0.94
2012-05-31,4:00h,8,0,8,2,0,Friday,1,1,0.62,0.69
2011-08-02,2:00h,8,2,6,3,0,Wednesday,1,1,0.68,0.69
2012-03-06,12:00h,8,0,8,1,0,Wednesday,1,1,0.22,0.37
2011-04-17,6:00h,8,3,5,2,0,Monday,0,1,0.36,0.66
2012-10-31,1:00h,8,0,8,4,0,Thursday,1,2,0.3,0.81
2012-11-05,1:00h,8,0,8,4,0,Tuesday,1,2,0.3,0.56
2011-02-21,6:00h,8,2,6,1,1,Tuesday,0,2,0.42,0.26
2012-07-18,2:00h,8,3,5,3,0,Thursday,1,1,0.74,0.66
2011-03-29,5:00h,8,0,8,2,0,Wednesday,1,1,0.22,0.37
2012-12-03,3:00h,8,2,6,4,0,Tuesday,1,1,0.38,0.87
2011-09-14,3:00h,8,1,7,3,0,Thursday,1,1,0.6,0.88
2011-11-19,4:00h,8,4,4,4,0,Sunday,0,1,0.26,0.48
2012-12-09,5:00h,8,0,8,4,0,Monday,0,2,0.4,0.87
2011-09-23,3:00h,8,3,5,4,0,Saturday,1,2,0.6,1.0
2011-02-23,5:00h,8,0,8,1,0,Thursday,1,1,0.12,0.5
2011-03-14,5:00h,8,0,8,1,0,Tuesday,1,1,0.24,0.7
2012-06-24,5:00h,8,1,7,3,0,Monday,0,1,0.62,0.69
2012-08-22,4:00h,8,1,7,3,0,Thursday,1,1,0.58,0.83
2011-09-14,1:00h,8,1,7,3,0,Thursday,1,1,0.62,0.78
2011-05-09,2:00h,8,6,2,2,0,Tuesday,1,1,0.44,0.94
2011-03-11,1:00h,8,0,8,1,0,Saturday,1,3,0.34,1.0
2011-05-17,2:00h,8,4,4,2,0,Wednesday,1,3,0.56,0.88
2011-11-23,1:00h,8,0,8,4,0,Thursday,1,2,0.48,0.94
2011-12-03,4:00h,8,1,7,4,0,Sunday,0,1,0.22,0.75
2012-08-15,2:00h,8,1,7,3,0,Thursday,1,1,0.68,0.65
2011-11-05,4:00h,8,3,5,4,0,Sunday,0,1,0.28,0.56
2011-11-05,3:00h,8,0,8,4,0,Sunday,0,1,0.3,0.52
2012-12-20,2:00h,8,2,6,4,0,Friday,1,1,0.32,0.66
2012-10-10,1:00h,8,2,6,4,0,Thursday,1,2,0.46,0.88
2012-10-10,2:00h,8,2,6,4,0,Thursday,1,2,0.46,0.88
2011-09-19,4:00h,8,2,6,3,0,Tuesday,1,2,0.5,0.77
2011-11-07,1:00h,8,2,6,4,0,Tuesday,1,1,0.34,0.87
2011-09-10,5:00h,8,2,6,3,0,Sunday,0,1,0.58,0.94
2011-07-05,3:00h,8,1,7,3,0,Wednesday,1,1,0.66,0.74
2011-07-12,3:00h,8,2,6,3,0,Wednesday,1,2,0.7,0.79
2011-02-28,1:00h,8,1,7,1,0,Tuesday,1,3,0.34,0.87
2012-09-11,3:00h,8,1,7,3,0,Wednesday,1,1,0.48,0.67
2012-06-19,3:00h,8,1,7,2,0,Wednesday,1,2,0.6,0.78
