,Season,Month,Hour (24hr),Weekday,Work Day Status,Weather Situation,Unregistered Users,Registered Users,Total User Count
14955,Summer,September,8,Thursday,1,1,44,746,790
14956,Summer,September,9,Thursday,1,1,25,330,355
14957,Summer,September,10,Thursday,1,1,33,157,190
14958,Summer,September,11,Thursday,1,1,37,206,243
14959,Summer,September,12,Thursday,1,1,57,233,290
14960,Summer,September,13,Thursday,1,1,68,268,336
14961,Summer,September,14,Thursday,1,1,76,222,298
14962,Summer,September,15,Thursday,1,1,60,231,291
14963,Summer,September,16,Thursday,1,1,72,385,457
14964,Summer,September,17,Thursday,1,1,91,885,976
14965,Summer,September,18,Thursday,1,1,119,781,900
14966,Summer,September,19,Thursday,1,1,69,534,603
14967,Summer,September,20,Thursday,1,1,57,360,417
14968,Summer,September,21,Thursday,1,1,28,246,274
14969,Summer,September,22,Thursday,1,1,35,252,287
14970,Summer,September,23,Thursday,1,1,17,137,154
14971,Summer,September,0,Friday,1,1,13,53,66
14972,Summer,September,1,Friday,1,1,11,38,49
14973,Summer,September,2,Friday,1,1,6,8,14
14974,Summer,September,3,Friday,1,1,1,11,12
14975,Summer,September,4,Friday,1,1,1,9,10
14976,Summer,September,5,Friday,1,1,2,47,49
14977,Summer,September,6,Friday,1,1,19,146,165
14978,Summer,September,7,Friday,1,1,35,468,503
14979,Summer,September,8,Friday,1,1,31,726,757
14980,Summer,September,9,Friday,1,1,35,348,383
14981,Summer,September,10,Friday,1,1,44,181,225
14982,Summer,September,11,Friday,1,1,79,242,321
14983,Summer,September,12,Friday,1,1,84,305,389
14984,Summer,September,13,Friday,1,1,105,316,421
14985,Summer,September,14,Friday,1,1,113,299,412
14986,Summer,September,15,Friday,1,1,90,333,423
14987,Summer,September,16,Friday,1,1,103,464,567
14988,Summer,September,17,Friday,1,1,107,739,846
14989,Summer,September,18,Friday,1,1,106,699,805
14990,Summer,September,19,Friday,1,1,95,493,588
14991,Summer,September,20,Friday,1,1,54,315,369
14992,Summer,September,21,Friday,1,1,46,266,312
14993,Summer,September,22,Friday,1,1,47,248,295
14994,Summer,September,23,Friday,1,1,23,163,186
14995,Summer,September,0,Saturday,0,1,32,140,172
14996,Summer,September,1,Saturday,0,1,18,106,124
14997,Summer,September,2,Saturday,0,1,10,73,83
14998,Summer,September,3,Saturday,0,1,6,39,45
14999,Summer,September,4,Saturday,0,1,5,10,15
15000,Summer,September,5,Saturday,0,1,2,15,17
15001,Summer,September,6,Saturday,0,1,6,35,41
15002,Summer,September,7,Saturday,0,1,7,70,77
15003,Summer,September,8,Saturday,0,1,21,197,218
15004,Summer,September,9,Saturday,0,1,88,289,377
15005,Summer,September,10,Saturday,0,1,124,350,474
15006,Summer,September,11,Saturday,0,1,189,437,626
15007,Summer,September,12,Saturday,0,1,228,460,688
15008,Summer,September,13,Saturday,0,1,273,434,707
15009,Summer,September,14,Saturday,0,1,250,404,654
15010,Summer,September,15,Saturday,0,1,307,443,750
15011,Summer,September,16,Saturday,0,1,253,427,680
15012,Summer,September,17,Saturday,0,1,195,451,646
15013,Summer,September,18,Saturday,0,1,171,427,598
15014,Summer,September,19,Saturday,0,1,99,308,407
15015,Summer,September,20,Saturday,0,1,76,249,325
15016,Summer,September,21,Saturday,0,1,59,202,261
15017,Summer,September,22,Saturday,0,1,59,180,239
15018,Summer,September,23,Saturday,0,1,34,137,171
15019,Fall,September,0,Sunday,0,1,34,146,180
15020,Fall,September,1,Sunday,0,1,23,119,142
15021,Fall,September,2,Sunday,0,1,18,77,95
15022,Fall,September,3,Sunday,0,1,13,41,54
15023,Fall,September,4,Sunday,0,1,1,9,10
15024,Fall,September,5,Sunday,0,1,1,5,6
15025,Fall,September,6,Sunday,0,1,5,11,16
15026,Fall,September,7,Sunday,0,1,9,48,57
15027,Fall,September,8,Sunday,0,1,38,137,175
15028,Fall,September,9,Sunday,0,1,71,205,276
15029,Fall,September,10,Sunday,0,1,138,351,489
15030,Fall,September,11,Sunday,0,1,186,384,570
15031,Fall,September,12,Sunday,0,1,250,526,776
15032,Fall,September,13,Sunday,0,1,257,445,702
15033,Fall,September,14,Sunday,0,1,266,400,666
15034,Fall,September,15,Sunday,0,1,265,375,640
15035,Fall,September,16,Sunday,0,1,254,437,691
15036,Fall,September,17,Sunday,0,1,227,496,723
15037,Fall,September,18,Sunday,0,1,135,405,540
15038,Fall,September,19,Sunday,0,1,82,331,413
15039,Fall,September,20,Sunday,0,1,60,192,252
15040,Fall,September,21,Sunday,0,2,51,145,196
15041,Fall,September,22,Sunday,0,1,40,98,138
15042,Fall,September,23,Sunday,0,2,30,70,100
15043,Fall,September,0,Monday,1,1,10,54,64
15044,Fall,September,1,Monday,1,1,6,12,18
15045,Fall,September,2,Monday,1,2,0,8,8
15046,Fall,September,3,Monday,1,1,0,5,5
15047,Fall,September,4,Monday,1,1,0,8,8
15048,Fall,September,5,Monday,1,1,2,35,37
15049,Fall,September,6,Monday,1,1,6,162,168
15050,Fall,September,7,Monday,1,1,17,513,530
15051,Fall,September,8,Monday,1,1,31,719,750
15052,Fall,September,9,Monday,1,1,42,286,328
15053,Fall,September,10,Monday,1,1,52,146,198
15054,Fall,September,11,Monday,1,1,71,167,238
15055,Fall,September,12,Monday,1,1,77,265,342
15056,Fall,September,13,Monday,1,1,80,248,328
15057,Fall,September,14,Monday,1,1,77,226,303
15058,Fall,September,15,Monday,1,1,84,216,300
15059,Fall,September,16,Monday,1,1,99,417,516
15060,Fall,September,17,Monday,1,1,89,809,898
15061,Fall,September,18,Monday,1,1,95,758,853
15062,Fall,September,19,Monday,1,1,56,534,590
15063,Fall,September,20,Monday,1,1,52,380,432
15064,Fall,September,21,Monday,1,1,26,230,256
15065,Fall,September,22,Monday,1,1,18,154,172
15066,Fall,September,23,Monday,1,1,11,83,94
15067,Fall,September,0,Tuesday,1,1,8,56,64
15068,Fall,September,1,Tuesday,1,1,2,11,13
15069,Fall,September,2,Tuesday,1,1,5,9,14
15070,Fall,September,3,Tuesday,1,1,2,3,5
15071,Fall,September,4,Tuesday,1,1,2,7,9
15072,Fall,September,5,Tuesday,1,1,1,46,47
15073,Fall,September,6,Tuesday,1,1,5,189,194
15074,Fall,September,7,Tuesday,1,1,17,539,556
15075,Fall,September,8,Tuesday,1,1,41,764,805
15076,Fall,September,9,Tuesday,1,1,28,381,409
15077,Fall,September,10,Tuesday,1,1,45,125,170
15078,Fall,September,11,Tuesday,1,1,63,155,218
15079,Fall,September,12,Tuesday,1,1,69,233,302
15080,Fall,September,13,Tuesday,1,1,48,257,305
15081,Fall,September,14,Tuesday,1,1,80,213,293
15082,Fall,September,15,Tuesday,1,1,56,247,303
15083,Fall,September,16,Tuesday,1,1,59,436,495
15084,Fall,September,17,Tuesday,1,1,107,860,967
15085,Fall,September,18,Tuesday,1,1,64,758,822
15086,Fall,September,19,Tuesday,1,1,49,490,539
15087,Fall,September,20,Tuesday,1,1,37,388,425
15088,Fall,September,21,Tuesday,1,1,34,263,297
15089,Fall,September,22,Tuesday,1,1,14,174,188
15090,Fall,September,23,Tuesday,1,1,9,89,98
15091,Fall,September,0,Wednesday,1,1,6,34,40
15092,Fall,September,1,Wednesday,1,1,10,19,29
15093,Fall,September,2,Wednesday,1,2,2,15,17
15094,Fall,September,3,Wednesday,1,2,4,6,10
15095,Fall,September,4,Wednesday,1,1,2,12,14
15096,Fall,September,5,Wednesday,1,1,1,35,36
15097,Fall,September,6,Wednesday,1,1,3,179,182
15098,Fall,September,7,Wednesday,1,1,9,523,532
15099,Fall,September,8,Wednesday,1,1,30,808,838
15100,Fall,September,9,Wednesday,1,1,27,307,334
15101,Fall,September,10,Wednesday,1,1,29,156,185
15102,Fall,September,11,Wednesday,1,1,46,181,227
15103,Fall,September,12,Wednesday,1,1,56,260,316
15104,Fall,September,13,Wednesday,1,1,67,273,340
15105,Fall,September,14,Wednesday,1,1,60,217,277
15106,Fall,September,15,Wednesday,1,1,69,231,300
15107,Fall,September,16,Wednesday,1,1,71,397,468
15108,Fall,September,17,Wednesday,1,1,77,876,953
15109,Fall,September,18,Wednesday,1,1,69,815,884
15110,Fall,September,19,Wednesday,1,1,38,589,627
15111,Fall,September,20,Wednesday,1,1,45,389,434
15112,Fall,September,21,Wednesday,1,1,32,328,360
15113,Fall,September,22,Wednesday,1,3,21,194,215
15114,Fall,September,23,Wednesday,1,2,13,102,115
15115,Fall,September,0,Thursday,1,1,5,60,65
15116,Fall,September,1,Thursday,1,1,5,16,21
15117,Fall,September,2,Thursday,1,1,3,13,16
15118,Fall,September,3,Thursday,1,1,0,7,7
15119,Fall,September,4,Thursday,1,1,2,6,8
15120,Fall,September,5,Thursday,1,1,2,64,66
15121,Fall,September,6,Thursday,1,1,5,164,169
15122,Fall,September,7,Thursday,1,1,12,546,558
15123,Fall,September,8,Thursday,1,1,20,774,794
15124,Fall,September,9,Thursday,1,1,30,305,335
15125,Fall,September,10,Thursday,1,2,40,168,208
15126,Fall,September,11,Thursday,1,2,67,227,294
15127,Fall,September,12,Thursday,1,2,63,272,335
15128,Fall,September,13,Thursday,1,2,61,265,326
15129,Fall,September,14,Thursday,1,2,44,214,258
15130,Fall,September,15,Thursday,1,2,41,255,296
15131,Fall,September,16,Thursday,1,2,73,399,472
15132,Fall,September,17,Thursday,1,2,87,818,905
15133,Fall,September,18,Thursday,1,2,77,822,899
15134,Fall,September,19,Thursday,1,1,48,511,559
15135,Fall,September,20,Thursday,1,2,45,412,457
15136,Fall,September,21,Thursday,1,3,18,235,253
15137,Fall,September,22,Thursday,1,3,2,45,47
15138,Fall,September,23,Thursday,1,3,1,44,45
15139,Fall,September,0,Friday,1,3,2,15,17
15140,Fall,September,1,Friday,1,3,0,13,13
15141,Fall,September,2,Friday,1,3,1,9,10
15142,Fall,September,3,Friday,1,2,0,7,7
15143,Fall,September,4,Friday,1,3,2,10,12
15144,Fall,September,5,Friday,1,1,1,37,38
15145,Fall,September,6,Friday,1,2,2,136,138
15146,Fall,September,7,Friday,1,2,10,384,394
15147,Fall,September,8,Friday,1,1,31,674,705
15148,Fall,September,9,Friday,1,2,27,399,426
15149,Fall,September,10,Friday,1,2,51,194,245
15150,Fall,September,11,Friday,1,2,109,252,361
15151,Fall,September,12,Friday,1,2,94,286,380
15152,Fall,September,13,Friday,1,2,106,304,410
15153,Fall,September,14,Friday,1,2,105,294,399
15154,Fall,September,15,Friday,1,2,104,288,392
15155,Fall,September,16,Friday,1,2,83,419,502
15156,Fall,September,17,Friday,1,2,101,707,808
15157,Fall,September,18,Friday,1,2,58,609,667
15158,Fall,September,19,Friday,1,3,38,470,508
15159,Fall,September,20,Friday,1,3,32,304,336
15160,Fall,September,21,Friday,1,3,32,205,237
15161,Fall,September,22,Friday,1,2,30,190,220
15162,Fall,September,23,Friday,1,2,26,164,190
15163,Fall,September,0,Saturday,0,1,15,134,149
15164,Fall,September,1,Saturday,0,1,12,89,101
15165,Fall,September,2,Saturday,0,2,12,80,92
15166,Fall,September,3,Saturday,0,2,4,25,29
15167,Fall,September,4,Saturday,0,1,6,8,14
15168,Fall,September,5,Saturday,0,1,2,13,15
15169,Fall,September,6,Saturday,0,1,4,33,37
15170,Fall,September,7,Saturday,0,1,12,61,73
15171,Fall,September,8,Saturday,0,1,37,174,211
15172,Fall,September,9,Saturday,0,1,69,263,332
15173,Fall,September,10,Saturday,0,1,134,338,472
15174,Fall,September,11,Saturday,0,1,217,446,663
15175,Fall,September,12,Saturday,0,1,191,491,682
15176,Fall,September,13,Saturday,0,1,233,453,686
15177,Fall,September,14,Saturday,0,1,302,448,750
15178,Fall,September,15,Saturday,0,1,271,456,727
15179,Fall,September,16,Saturday,0,1,275,447,722
15180,Fall,September,17,Saturday,0,1,256,456,712
15181,Fall,September,18,Saturday,0,1,174,420,594
15182,Fall,September,19,Saturday,0,1,119,351,470
15183,Fall,September,20,Saturday,0,1,88,227,315
15184,Fall,September,21,Saturday,0,1,73,219,292
15185,Fall,September,22,Saturday,0,1,48,173,221
15186,Fall,September,23,Saturday,0,1,35,161,196
15187,Fall,September,0,Sunday,0,1,35,112,147
15188,Fall,September,1,Sunday,0,1,31,85,116
15189,Fall,September,2,Sunday,0,1,21,71,92
15190,Fall,September,3,Sunday,0,1,17,41,58
15191,Fall,September,4,Sunday,0,1,1,6,7
15192,Fall,September,5,Sunday,0,1,1,9,10
15193,Fall,September,6,Sunday,0,1,2,20,22
15194,Fall,September,7,Sunday,0,1,14,43,57
15195,Fall,September,8,Sunday,0,1,18,126,144
15196,Fall,September,9,Sunday,0,1,74,211,285
15197,Fall,September,10,Sunday,0,1,160,319,479
15198,Fall,September,11,Sunday,0,1,222,369,591
15199,Fall,September,12,Sunday,0,1,206,474,680
15200,Fall,September,13,Sunday,0,1,180,414,594
15201,Fall,September,14,Sunday,0,1,208,404,612
15202,Fall,September,15,Sunday,0,1,230,419,649
15203,Fall,September,16,Sunday,0,1,202,446,648
15204,Fall,September,17,Sunday,0,1,195,380,575
15205,Fall,September,18,Sunday,0,1,91,310,401
15206,Fall,September,19,Sunday,0,3,34,223,257
15207,Fall,September,20,Sunday,0,3,31,163,194
15208,Fall,September,21,Sunday,0,1,19,104,123
15209,Fall,September,22,Sunday,0,1,15,76,91
15210,Fall,September,23,Sunday,0,1,8,49,57
15211,Fall,October,0,Monday,1,1,6,39,45
15212,Fall,October,1,Monday,1,1,5,13,18
15213,Fall,October,2,Monday,1,1,6,6,12
15214,Fall,October,3,Monday,1,1,1,6,7
15215,Fall,October,4,Monday,1,1,0,10,10
15216,Fall,October,5,Monday,1,1,2,34,36
15217,Fall,October,6,Monday,1,1,8,147,155
15218,Fall,October,7,Monday,1,1,13,470,483
15219,Fall,October,8,Monday,1,2,40,744,784
15220,Fall,October,9,Monday,1,2,26,314,340
15221,Fall,October,10,Monday,1,1,44,135,179
15222,Fall,October,11,Monday,1,1,76,196,272
15223,Fall,October,12,Monday,1,2,61,262,323
15224,Fall,October,13,Monday,1,2,80,225,305
15225,Fall,October,14,Monday,1,2,51,193,244
15226,Fall,October,15,Monday,1,2,95,234,329
15227,Fall,October,16,Monday,1,2,51,408,459
15228,Fall,October,17,Monday,1,3,65,791,856
15229,Fall,October,18,Monday,1,3,42,571,613
15230,Fall,October,19,Monday,1,2,33,483,516
15231,Fall,October,20,Monday,1,3,11,251,262
15232,Fall,October,21,Monday,1,2,13,205,218
15233,Fall,October,22,Monday,1,3,17,190,207
15234,Fall,October,23,Monday,1,3,17,88,105
15235,Fall,October,0,Tuesday,1,2,1,30,31
15236,Fall,October,1,Tuesday,1,2,0,11,11
15237,Fall,October,2,Tuesday,1,2,0,2,2
15238,Fall,October,3,Tuesday,1,2,1,4,5
15239,Fall,October,4,Tuesday,1,2,2,8,10
15240,Fall,October,5,Tuesday,1,2,1,42,43
15241,Fall,October,6,Tuesday,1,3,3,176,179
15242,Fall,October,7,Tuesday,1,3,4,256,260
15243,Fall,October,8,Tuesday,1,3,6,128,134
15244,Fall,October,9,Tuesday,1,3,3,83,86
15245,Fall,October,10,Tuesday,1,3,3,42,45
15246,Fall,October,11,Tuesday,1,3,7,92,99
15247,Fall,October,12,Tuesday,1,2,6,98,104
15248,Fall,October,13,Tuesday,1,2,6,148,154
15249,Fall,October,14,Tuesday,1,3,16,147,163
15250,Fall,October,15,Tuesday,1,3,14,195,209
15251,Fall,October,16,Tuesday,1,3,46,328,374
15252,Fall,October,17,Tuesday,1,3,38,677,715
15253,Fall,October,18,Tuesday,1,3,48,639,687
15254,Fall,October,19,Tuesday,1,3,27,368,395
15255,Fall,October,20,Tuesday,1,3,20,286,306
15256,Fall,October,21,Tuesday,1,3,24,265,289
15257,Fall,October,22,Tuesday,1,2,28,212,240
15258,Fall,October,23,Tuesday,1,2,11,87,98
15259,Fall,October,0,Wednesday,1,3,5,47,52
15260,Fall,October,1,Wednesday,1,2,3,16,19
15261,Fall,October,2,Wednesday,1,2,2,7,9
15262,Fall,October,3,Wednesday,1,2,0,7,7
15263,Fall,October,4,Wednesday,1,2,2,9,11
15264,Fall,October,5,Wednesday,1,2,2,32,34
15265,Fall,October,6,Wednesday,1,2,4,173,177
15266,Fall,October,7,Wednesday,1,2,11,504,515
15267,Fall,October,8,Wednesday,1,2,28,781,809
15268,Fall,October,9,Wednesday,1,2,30,332,362
15269,Fall,October,10,Wednesday,1,1,29,146,175
15270,Fall,October,11,Wednesday,1,1,52,178,230
15271,Fall,October,12,Wednesday,1,2,69,289,358
15272,Fall,October,13,Wednesday,1,2,55,224,279
15273,Fall,October,14,Wednesday,1,2,56,195,251
15274,Fall,October,15,Wednesday,1,2,59,260,319
15275,Fall,October,16,Wednesday,1,2,42,436,478
15276,Fall,October,17,Wednesday,1,1,84,833,917
15277,Fall,October,18,Wednesday,1,1,54,756,810
15278,Fall,October,19,Wednesday,1,1,49,544,593
15279,Fall,October,20,Wednesday,1,1,48,449,497
15280,Fall,October,21,Wednesday,1,2,14,195,209
15281,Fall,October,22,Wednesday,1,1,9,232,241
15282,Fall,October,23,Wednesday,1,2,21,199,220
15283,Fall,October,0,Thursday,1,3,11,65,76
15284,Fall,October,1,Thursday,1,2,2,23,25
15285,Fall,October,2,Thursday,1,1,3,10,13
15286,Fall,October,3,Thursday,1,2,5,6,11
15287,Fall,October,4,Thursday,1,2,0,10,10
15288,Fall,October,5,Thursday,1,3,2,37,39
15289,Fall,October,6,Thursday,1,3,1,132,133
15290,Fall,October,7,Thursday,1,2,12,379,391
15291,Fall,October,8,Thursday,1,1,27,711,738
15292,Fall,October,9,Thursday,1,2,40,319,359
15293,Fall,October,10,Thursday,1,2,27,150,177
15294,Fall,October,11,Thursday,1,2,38,176,214
15295,Fall,October,12,Thursday,1,2,57,231,288
15296,Fall,October,13,Thursday,1,2,63,231,294
15297,Fall,October,14,Thursday,1,1,56,211,267
15298,Fall,October,15,Thursday,1,1,77,248,325
15299,Fall,October,16,Thursday,1,1,86,411,497
15300,Fall,October,17,Thursday,1,1,112,789,901
15301,Fall,October,18,Thursday,1,1,75,812,887
15302,Fall,October,19,Thursday,1,1,67,467,534
15303,Fall,October,20,Thursday,1,1,50,391,441
15304,Fall,October,21,Thursday,1,1,33,288,321
15305,Fall,October,22,Thursday,1,1,29,203,232
15306,Fall,October,23,Thursday,1,1,18,137,155
15307,Fall,October,0,Friday,1,1,16,86,102
15308,Fall,October,1,Friday,1,1,3,43,46
15309,Fall,October,2,Friday,1,1,1,10,11
15310,Fall,October,3,Friday,1,1,5,11,16
15311,Fall,October,4,Friday,1,1,0,11,11
15312,Fall,October,5,Friday,1,1,0,41,41
15313,Fall,October,6,Friday,1,1,4,133,137
15314,Fall,October,7,Friday,1,1,11,417,428
15315,Fall,October,8,Friday,1,1,36,749,785
15316,Fall,October,9,Friday,1,1,58,326,384
15317,Fall,October,10,Friday,1,1,68,192,260
15318,Fall,October,11,Friday,1,1,90,214,304
15319,Fall,October,12,Friday,1,1,161,307,468
15320,Fall,October,13,Friday,1,1,117,307,424
15321,Fall,October,14,Friday,1,1,113,287,400
15322,Fall,October,15,Friday,1,1,150,320,470
15323,Fall,October,16,Friday,1,1,153,481,634
15324,Fall,October,17,Friday,1,1,158,742,900
15325,Fall,October,18,Friday,1,1,106,655,761
15326,Fall,October,19,Friday,1,1,67,433,500
15327,Fall,October,20,Friday,1,1,66,306,372
15328,Fall,October,21,Friday,1,1,47,220,267
15329,Fall,October,22,Friday,1,1,63,201,264
15330,Fall,October,23,Friday,1,1,23,148,171
15331,Fall,October,0,Saturday,0,1,37,154,191
15332,Fall,October,1,Saturday,0,1,25,116,141
15333,Fall,October,2,Saturday,0,1,13,62,75
15334,Fall,October,3,Saturday,0,1,2,54,56
15335,Fall,October,4,Saturday,0,1,4,7,11
15336,Fall,October,5,Saturday,0,1,2,8,10
15337,Fall,October,6,Saturday,0,1,2,28,30
15338,Fall,October,7,Saturday,0,1,13,71,84
15339,Fall,October,8,Saturday,0,1,22,184,206
15340,Fall,October,9,Saturday,0,1,130,265,395
15341,Fall,October,10,Saturday,0,1,198,341,539
15342,Fall,October,11,Saturday,0,1,258,389,647
15343,Fall,October,12,Saturday,0,1,362,381,743
15344,Fall,October,13,Saturday,0,2,310,400,710
15345,Fall,October,14,Saturday,0,2,269,307,576
15346,Fall,October,15,Saturday,0,1,279,341,620
15347,Fall,October,16,Saturday,0,1,317,342,659
15348,Fall,October,17,Saturday,0,1,268,342,610
15349,Fall,October,18,Saturday,0,1,183,312,495
15350,Fall,October,19,Saturday,0,1,102,239,341
15351,Fall,October,20,Saturday,0,1,75,172,247
15352,Fall,October,21,Saturday,0,1,78,137,215
15353,Fall,October,22,Saturday,0,1,45,140,185
15354,Fall,October,23,Saturday,0,1,37,142,179
15355,Fall,October,0,Sunday,0,1,28,99,127
15356,Fall,October,1,Sunday,0,1,29,80,109
15357,Fall,October,2,Sunday,0,1,10,64,74
15358,Fall,October,3,Sunday,0,2,5,17,22
15359,Fall,October,4,Sunday,0,2,5,6,11
15360,Fall,October,5,Sunday,0,2,2,8,10
15361,Fall,October,6,Sunday,0,2,4,19,23
15362,Fall,October,7,Sunday,0,3,6,29,35
15363,Fall,October,8,Sunday,0,3,11,51,62
15364,Fall,October,9,Sunday,0,3,16,70,86
15365,Fall,October,10,Sunday,0,2,41,144,185
15366,Fall,October,11,Sunday,0,2,76,260,336
15367,Fall,October,12,Sunday,0,2,100,292,392
15368,Fall,October,13,Sunday,0,2,80,240,320
15369,Fall,October,14,Sunday,0,2,71,243,314
15370,Fall,October,15,Sunday,0,3,74,232,306
15371,Fall,October,16,Sunday,0,3,87,246,333
15372,Fall,October,17,Sunday,0,3,35,122,157
15373,Fall,October,18,Sunday,0,3,24,82,106
15374,Fall,October,19,Sunday,0,2,17,97,114
15375,Fall,October,20,Sunday,0,1,19,97,116
15376,Fall,October,21,Sunday,0,1,22,91,113
15377,Fall,October,22,Sunday,0,1,7,72,79
15378,Fall,October,23,Sunday,0,1,12,68,80
15379,Fall,October,0,Monday,0,1,7,44,51
15380,Fall,October,1,Monday,0,1,2,35,37
15381,Fall,October,2,Monday,0,1,3,12,15
15382,Fall,October,3,Monday,0,1,2,8,10
15383,Fall,October,4,Monday,0,1,1,6,7
15384,Fall,October,5,Monday,0,1,2,17,19
15385,Fall,October,6,Monday,0,1,5,54,59
15386,Fall,October,7,Monday,0,2,3,151,154
15387,Fall,October,8,Monday,0,2,23,374,397
15388,Fall,October,9,Monday,0,2,59,273,332
15389,Fall,October,10,Monday,0,2,69,229,298
15390,Fall,October,11,Monday,0,2,72,236,308
15391,Fall,October,12,Monday,0,2,74,267,341
15392,Fall,October,13,Monday,0,2,82,323,405
15393,Fall,October,14,Monday,0,2,121,299,420
15394,Fall,October,15,Monday,0,3,76,294,370
15395,Fall,October,16,Monday,0,3,61,316,377
15396,Fall,October,17,Monday,0,2,81,416,497
15397,Fall,October,18,Monday,0,2,41,415,456
15398,Fall,October,19,Monday,0,2,38,333,371
15399,Fall,October,20,Monday,0,3,20,207,227
15400,Fall,October,21,Monday,0,2,17,134,151
15401,Fall,October,22,Monday,0,3,6,101,107
15402,Fall,October,23,Monday,0,2,9,60,69
15403,Fall,October,0,Tuesday,1,2,9,22,31
15404,Fall,October,1,Tuesday,1,3,0,13,13
15405,Fall,October,2,Tuesday,1,3,2,5,7
15406,Fall,October,3,Tuesday,1,3,0,3,3
15407,Fall,October,4,Tuesday,1,3,1,6,7
15408,Fall,October,5,Tuesday,1,2,0,19,19
15409,Fall,October,6,Tuesday,1,2,2,141,143
15410,Fall,October,7,Tuesday,1,1,5,357,362
15411,Fall,October,8,Tuesday,1,2,15,698,713
15412,Fall,October,9,Tuesday,1,2,37,345,382
15413,Fall,October,10,Tuesday,1,2,33,131,164
15414,Fall,October,11,Tuesday,1,2,37,156,193
15415,Fall,October,12,Tuesday,1,2,43,217,260
15416,Fall,October,13,Tuesday,1,2,54,184,238
15417,Fall,October,14,Tuesday,1,2,43,201,244
15418,Fall,October,15,Tuesday,1,2,59,195,254
15419,Fall,October,16,Tuesday,1,2,70,354,424
15420,Fall,October,17,Tuesday,1,2,73,733,806
15421,Fall,October,18,Tuesday,1,2,26,758,784
15422,Fall,October,19,Tuesday,1,2,31,483,514
15423,Fall,October,20,Tuesday,1,2,30,330,360
15424,Fall,October,21,Tuesday,1,2,16,209,225
15425,Fall,October,22,Tuesday,1,2,7,155,162
15426,Fall,October,23,Tuesday,1,2,8,76,84
15427,Fall,October,0,Wednesday,1,2,0,33,33
15428,Fall,October,1,Wednesday,1,2,2,6,8
15429,Fall,October,2,Wednesday,1,2,2,6,8
15430,Fall,October,3,Wednesday,1,2,0,6,6
15431,Fall,October,4,Wednesday,1,2,0,6,6
15432,Fall,October,5,Wednesday,1,2,2,38,40
15433,Fall,October,6,Wednesday,1,2,3,172,175
15434,Fall,October,7,Wednesday,1,1,9,498,507
15435,Fall,October,8,Wednesday,1,1,33,806,839
15436,Fall,October,9,Wednesday,1,1,35,331,366
15437,Fall,October,10,Wednesday,1,1,27,190,217
15438,Fall,October,11,Wednesday,1,1,53,238,291
15439,Fall,October,12,Wednesday,1,1,78,312,390
15440,Fall,October,13,Wednesday,1,1,60,237,297
15441,Fall,October,14,Wednesday,1,1,63,208,271
15442,Fall,October,15,Wednesday,1,1,58,261,319
15443,Fall,October,16,Wednesday,1,1,92,474,566
15444,Fall,October,17,Wednesday,1,1,91,857,948
15445,Fall,October,18,Wednesday,1,2,57,787,844
15446,Fall,October,19,Wednesday,1,2,32,534,566
15447,Fall,October,20,Wednesday,1,1,21,371,392
15448,Fall,October,21,Wednesday,1,1,18,251,269
15449,Fall,October,22,Wednesday,1,1,27,170,197
15450,Fall,October,23,Wednesday,1,1,17,119,136
15451,Fall,October,0,Thursday,1,1,1,41,42
15452,Fall,October,1,Thursday,1,1,1,10,11
15453,Fall,October,2,Thursday,1,1,4,7,11
15454,Fall,October,3,Thursday,1,1,0,3,3
15455,Fall,October,4,Thursday,1,1,0,10,10
15456,Fall,October,5,Thursday,1,1,0,42,42
15457,Fall,October,6,Thursday,1,1,1,158,159
15458,Fall,October,7,Thursday,1,1,11,467,478
15459,Fall,October,8,Thursday,1,1,25,773,798
15460,Fall,October,9,Thursday,1,1,27,328,355
15461,Fall,October,10,Thursday,1,1,39,165,204
15462,Fall,October,11,Thursday,1,1,76,175,251
15463,Fall,October,12,Thursday,1,1,47,279,326
15464,Fall,October,13,Thursday,1,1,48,243,291
15465,Fall,October,14,Thursday,1,1,78,270,348
15466,Fall,October,15,Thursday,1,1,102,358,460
15467,Fall,October,16,Thursday,1,1,68,413,481
15468,Fall,October,17,Thursday,1,1,90,737,827
15469,Fall,October,18,Thursday,1,1,64,628,692
15470,Fall,October,19,Thursday,1,1,81,662,743
15471,Fall,October,20,Thursday,1,1,27,388,415
15472,Fall,October,21,Thursday,1,1,24,236,260
15473,Fall,October,22,Thursday,1,1,10,167,177
15474,Fall,October,23,Thursday,1,1,10,176,186
15475,Fall,October,0,Friday,1,1,8,60,68
15476,Fall,October,1,Friday,1,1,8,29,37
15477,Fall,October,2,Friday,1,1,0,16,16
15478,Fall,October,3,Friday,1,1,0,6,6
15479,Fall,October,4,Friday,1,1,0,8,8
15480,Fall,October,5,Friday,1,1,2,33,35
15481,Fall,October,6,Friday,1,1,3,140,143
15482,Fall,October,7,Friday,1,1,8,384,392
15483,Fall,October,8,Friday,1,1,34,711,745
15484,Fall,October,9,Friday,1,1,26,374,400
15485,Fall,October,10,Friday,1,1,75,200,275
15486,Fall,October,11,Friday,1,1,61,252,313
15487,Fall,October,12,Friday,1,1,75,312,387
15488,Fall,October,13,Friday,1,1,81,300,381
15489,Fall,October,14,Friday,1,1,109,262,371
15490,Fall,October,15,Friday,1,1,138,317,455
15491,Fall,October,16,Friday,1,1,108,412,520
